kind,run,trainer,game,net,seed,steps_cfg,steps_done,complete,final_return,batch,n_envs,n_steps,n_minibatches,unroll,vec_workers,vec_threads,double_buffer,worker_device,learner_gpus,precision,compiled,ddp,env_threads,mps,node,cfg_hash,path
run,impala_34783849,impala,coinrun,nature,1,150000000,149159936,True,67.559,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,1803d0dc,outputs/impala_34783849
run,impala_34783850,impala,coinrun,nature,2,150000000,149553152,True,142.692,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,22e94464,outputs/impala_34783850
run,impala_34783851,impala,qbert,nature,1,150000000,149602304,True,318.617,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,dd668f4b,outputs/impala_34783851
run,impala_34783853,impala,qbert,nature,2,150000000,149454848,True,319.715,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,74495b14,outputs/impala_34783853
run,impala_34783854,impala,seaquest,nature,1,150000000,149176320,True,285.409,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,8fed9bd7,outputs/impala_34783854
run,impala_34783856,impala,seaquest,nature,2,150000000,149913600,True,355.048,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,1e257160,outputs/impala_34783856
run,impala_34783875,impala,pong,nature,1,150000000,149684224,True,100.556,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,e5e13b3d,outputs/impala_34783875
run,impala_34783876,impala,pong,nature,2,150000000,149716992,True,98.432,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,5cef5568,outputs/impala_34783876
run,impala_34783877,impala,miner,nature,1,150000000,149356544,True,6.166,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,bd919d52,outputs/impala_34783877
run,impala_34783879,impala,miner,nature,2,150000000,149209088,True,6.285,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,1e1a7e21,outputs/impala_34783879
run,impala_34783988,impala,bigfish,impala,0,150000000,149159936,True,19.729,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,a5d03be2,outputs/impala_34783988
run,impala_34798462,impala,bossfight,impala,0,150000000,149127168,True,73.096,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,6b4768b7,outputs/impala_34798462
run,impala_34798463,impala,caveflyer,impala,0,150000000,149143552,True,4.135,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,c476ea4b,outputs/impala_34798463
run,impala_34798464,impala,chaser,impala,0,150000000,149143552,True,94.239,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,0935d52b,outputs/impala_34798464
run,impala_34798465,impala,climber,impala,0,150000000,149110784,True,-0.912,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,eef8b7bf,outputs/impala_34798465
run,impala_34798467,impala,coinrun,impala,0,150000000,149094400,True,132.731,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,77a08372,outputs/impala_34798467
run,impala_34798468,impala,dodgeball,impala,0,150000000,149241856,True,4.557,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,582f41b4,outputs/impala_34798468
run,impala_34798469,impala,fruitbot,impala,0,150000000,149127168,True,8.776,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,341eef23,outputs/impala_34798469
run,impala_34798470,impala,heist,impala,0,150000000,149159936,True,32.183,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,dcef3c18,outputs/impala_34798470
run,impala_34798471,impala,jumper,impala,0,150000000,149127168,True,6.459,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,e280e2f8,outputs/impala_34798471
run,impala_34798478,impala,leaper,impala,0,150000000,149176320,True,16.019,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,93324dab,outputs/impala_34798478
run,impala_34798479,impala,maze,impala,0,150000000,149094400,True,0.0,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,83a45264,outputs/impala_34798479
run,impala_34798480,impala,miner,impala,0,150000000,149127168,True,9.647,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,7604728c,outputs/impala_34798480
run,impala_34798481,impala,ninja,impala,0,150000000,149110784,True,11.52,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,09e4df54,outputs/impala_34798481
run,impala_34798482,impala,plunder,impala,0,150000000,149225472,True,5.179,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,ab5fdfc1,outputs/impala_34798482
run,impala_34798483,impala,starpilot,impala,0,150000000,149143552,True,23.25,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,82ac2823,outputs/impala_34798483
run,impala_34798484,impala,pong,impala,0,150000000,149225472,True,100.298,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,62295762,outputs/impala_34798484
run,impala_34798485,impala,freeway,impala,0,150000000,149127168,True,0.0,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,76fa5c22,outputs/impala_34798485
run,impala_34798486,impala,seaquest,impala,0,150000000,149110784,True,609.147,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,b528d001,outputs/impala_34798486
run,impala_34798487,impala,space_invaders,impala,0,150000000,149110784,True,395.926,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,7632c4e5,outputs/impala_34798487
run,impala_34798488,impala,asteroids,impala,0,150000000,149159936,True,1333.612,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,97136fa1,outputs/impala_34798488
run,impala_34798489,impala,frostbite,impala,0,150000000,149225472,True,248.806,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,a37e8ed9,outputs/impala_34798489
run,impala_34798490,impala,breakout,impala,0,150000000,149176320,True,256.252,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,48d4140c,outputs/impala_34798490
run,impala_34798491,impala,qbert,impala,0,150000000,149225472,True,261.95,256,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,53393368,outputs/impala_34798491
run,impala_34807698,impala,bigfish,impala,0,150000000,0,False,,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,41d98a42,outputs/impala_34807698
run,impala_34807699,impala,bigfish,impala,0,150000000,0,False,,256,,,,64,8,5,True,cuda:3,3,bf16,True,,,,,15d6d348,outputs/impala_34807699
run,impala_34819869,impala,bigfish,impala,0,150000000,149094400,True,14.632,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,f711b027,outputs/impala_34819869
run,impala_34821374,impala,bossfight,impala,0,150000000,91750400,False,43.593,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,0fd04729,outputs/impala_34821374
run,impala_34821376,impala,caveflyer,impala,0,150000000,55705600,False,3.523,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,c7cde95c,outputs/impala_34821376
run,impala_34821382,impala,chaser,impala,0,150000000,68812800,False,99.234,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,235b560b,outputs/impala_34821382
run,impala_34821384,impala,climber,impala,0,150000000,45875200,False,-0.496,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,789df048,outputs/impala_34821384
run,impala_34821862,impala,bigfish,impala,0,150000000,149094400,True,0.762,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,94acd791,outputs/impala_34821862
run,impala_34824266,impala,bossfight,impala,0,150000000,149094400,True,50.427,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,0fd04729,outputs/impala_34824266
run,impala_34824267,impala,caveflyer,impala,0,150000000,149094400,True,4.45,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,c7cde95c,outputs/impala_34824267
run,impala_34824268,impala,chaser,impala,0,150000000,149094400,True,116.562,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,235b560b,outputs/impala_34824268
run,impala_34824269,impala,climber,impala,0,150000000,149094400,True,0.903,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,789df048,outputs/impala_34824269
run,impala_34824270,impala,coinrun,impala,0,150000000,149094400,True,136.359,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,6eb0713f,outputs/impala_34824270
run,impala_34824271,impala,dodgeball,impala,0,150000000,149094400,True,3.633,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,41ab9a21,outputs/impala_34824271
run,impala_34824272,impala,fruitbot,impala,0,150000000,149094400,True,7.05,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,8d26e6eb,outputs/impala_34824272
run,impala_34824273,impala,heist,impala,0,150000000,149094400,True,30.769,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,4245a540,outputs/impala_34824273
run,impala_34824292,impala,jumper,impala,0,150000000,149094400,True,7.176,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,7d7deca6,outputs/impala_34824292
run,impala_34824293,impala,leaper,impala,0,150000000,149094400,True,24.415,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,63a5dc29,outputs/impala_34824293
run,impala_34824294,impala,maze,impala,0,150000000,149094400,True,0.0,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,7abef1aa,outputs/impala_34824294
run,impala_34824295,impala,miner,impala,0,150000000,149094400,True,9.453,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,7e552cbd,outputs/impala_34824295
run,impala_34824296,impala,ninja,impala,0,150000000,149094400,True,11.439,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,7870e767,outputs/impala_34824296
run,impala_34824297,impala,plunder,impala,0,150000000,149094400,True,5.264,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,6ffefa4f,outputs/impala_34824297
run,impala_34824298,impala,starpilot,impala,0,150000000,149094400,True,14.49,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,e932b082,outputs/impala_34824298
run,impala_34824299,impala,pong,impala,0,150000000,149094400,True,92.438,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,3fc335b0,outputs/impala_34824299
run,impala_34824300,impala,freeway,impala,0,150000000,149094400,True,0.0,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,973186c4,outputs/impala_34824300
run,impala_34824301,impala,seaquest,impala,0,150000000,149094400,True,536.899,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,189b8807,outputs/impala_34824301
run,impala_34824302,impala,space_invaders,impala,0,150000000,149094400,True,396.455,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,37c496ab,outputs/impala_34824302
run,impala_34824303,impala,asteroids,impala,0,150000000,149094400,True,1318.887,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,7759c9e5,outputs/impala_34824303
run,impala_34824304,impala,frostbite,impala,0,150000000,149094400,True,230.649,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,a718b423,outputs/impala_34824304
run,impala_34824305,impala,breakout,impala,0,150000000,149094400,True,154.878,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,f46f15aa,outputs/impala_34824305
run,impala_34824306,impala,qbert,impala,0,150000000,149094400,True,279.277,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,1c16aa84,outputs/impala_34824306
run,impala_34897676,impala,bigfish,impala,1,150000000,149094400,True,14.394,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,3de18578,outputs/impala_34897676
run,impala_34897678,impala,bigfish,impala,2,150000000,149094400,True,13.038,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,c48be2a8,outputs/impala_34897678
run,impala_34897679,impala,coinrun,impala,1,150000000,149094400,True,133.136,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,abb08529,outputs/impala_34897679
run,impala_34897680,impala,coinrun,impala,2,150000000,149094400,True,115.028,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,4787c2bf,outputs/impala_34897680
run,impala_34897681,impala,qbert,impala,1,150000000,149094400,True,293.105,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,a2b49a26,outputs/impala_34897681
run,impala_34897682,impala,qbert,impala,2,150000000,149094400,True,298.926,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,3b0baa13,outputs/impala_34897682
run,impala_34897683,impala,seaquest,impala,1,150000000,149094400,True,571.685,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,6e914672,outputs/impala_34897683
run,impala_34897684,impala,seaquest,impala,2,150000000,149094400,True,533.887,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,efafb340,outputs/impala_34897684
run,impala_34897685,impala,pong,impala,1,150000000,149094400,True,94.08,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,0d1838da,outputs/impala_34897685
run,impala_34897686,impala,pong,impala,2,150000000,149094400,True,92.882,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,42d15fcf,outputs/impala_34897686
run,impala_34897687,impala,miner,impala,1,150000000,149094400,True,9.206,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,8dd1c29a,outputs/impala_34897687
run,impala_34897688,impala,miner,impala,2,150000000,149094400,True,9.368,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,4611327c,outputs/impala_34897688
run,impala_34954400,impala,breakout,impala,0,100000000,99942400,True,217.116,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,7ed43dbe,outputs/impala_34954400
run,impala_34954403,impala,qbert,impala,0,100000000,99942400,True,318.301,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,3f52d25a,outputs/impala_34954403
run,impala_34954405,impala,flappy_bird,impala,0,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,9757fd57,outputs/impala_34954405
run,impala_34954407,impala,frostbite,impala,0,100000000,99942400,True,249.727,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,4b6de9fb,outputs/impala_34954407
run,impala_34954409,impala,breakout.v4,impala,0,100000000,0,False,,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,399c2a6d,outputs/impala_34954409
run,impala_34954411,impala,qbert.v2,impala,0,100000000,36044800,False,480.43,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34954411
run,impala_34954414,impala,flappy_bird.dunk2,impala,0,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,65dc03cd,outputs/impala_34954414
run,impala_34954416,impala,frostbite.jungle,impala,0,100000000,99942400,True,239.473,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,0ca330a9,outputs/impala_34954416
run,impala_34958518,impala,qbert.v2,impala,0,100000000,13107200,False,98.828,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34958518
run,impala_34958649,impala,breakout.v4,impala,0,100000000,0,False,,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,399c2a6d,outputs/impala_34958649
run,impala_34968244,impala,breakout_variant,impala,0,100000000,34406400,False,188.828,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,897ca7ac,outputs/impala_34968244
run,impala_34973806,impala,bigfish,impala,0,150000000,149913600,True,21.193,64,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,cc82f5e1,outputs/impala_34973806
run,impala_34973808,impala,bigfish,impala,0,150000000,149913600,True,21.025,128,,,,64,12,5,True,"cuda:1,cuda:2,cuda:3",1,bf16,True,,,,,c13a9fb1,outputs/impala_34973808
run,impala_34974911,impala,qbert.v2,impala,0,100000000,0,False,,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34974911
run,impala_34974919,impala,breakout_variant,impala,0,100000000,14745600,False,61.016,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,897ca7ac,outputs/impala_34974919
run,impala_34975683,impala,qbert.v2,impala,0,100000000,37683200,False,540.479,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34975683
run,impala_34975684,impala,breakout_variant,impala,0,100000000,99942400,True,158.952,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,897ca7ac,outputs/impala_34975684
run,impala_34978953,impala,qbert.v2,impala,0,100000000,0,False,,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34978953
run,impala_34979638,impala,seaquest.v1,impala,0,100000000,99942400,True,384.167,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,fa7430ad,outputs/impala_34979638
run,impala_34979919,impala,flappy_bird,impala,0,100000000,99942400,True,1.767,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,dfe5a06e,outputs/impala_34979919
run,impala_34979921,impala,flappy_bird.dunk2,impala,0,100000000,99942400,True,1.817,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,135dd0a9,outputs/impala_34979921
run,impala_34980336,impala,qbert.v2,impala,0,100000000,80281600,False,701.138,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34980336
run,impala_34992292,impala,qbert.v2,impala,0,100000000,99942400,True,1038.678,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,2e91952c,outputs/impala_34992292
run,impala_34995159,impala,seaquest,impala,0,100000000,99942400,True,524.486,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,0f975fcd,outputs/impala_34995159
run,impala_35019645,impala,breakout,impala,0,100000000,99942400,True,175.625,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,9668f8aa,outputs/impala_35019645
run,impala_35019648,impala,breakout,impala,1,100000000,99942400,True,203.652,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,c206cc92,outputs/impala_35019648
run,impala_35019651,impala,breakout,impala,2,100000000,99942400,True,147.865,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,55a9ba23,outputs/impala_35019651
run,impala_35019656,impala,breakout.v4,impala,0,100000000,80281600,False,4703.896,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,ba677106,outputs/impala_35019656
run,impala_35019660,impala,breakout.v4,impala,1,100000000,99942400,True,4860.645,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,17ace8ad,outputs/impala_35019660
run,impala_35019664,impala,breakout.v4,impala,2,100000000,72089600,False,3990.947,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,a10df541,outputs/impala_35019664
run,impala_35019667,impala,qbert,impala,0,100000000,99942400,True,294.831,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,653cccaf,outputs/impala_35019667
run,impala_35019672,impala,qbert,impala,1,100000000,99942400,True,288.574,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,c65c8717,outputs/impala_35019672
run,impala_35019678,impala,qbert.v2,impala,0,100000000,99942400,True,1044.954,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,284a2371,outputs/impala_35019678
run,impala_35019680,impala,qbert.v2,impala,1,100000000,99942400,True,978.132,256,,,,64,12,5,True,"cuda:2,cuda:3",2,bf16,True,,,,,8394561b,outputs/impala_35019680
run,impala_35032250,impala,qbert,impala,2,100000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,84416155,outputs/impala_35032250
run,impala_35032449,impala,qbert,impala,2,100000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,84416155,outputs/impala_35032449
run,impala_35032524,impala,qbert,impala,2,100000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,84416155,outputs/impala_35032524
run,impala_35032663,impala,qbert,impala,2,100000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,84416155,outputs/impala_35032663
run,impala_35032841,impala,qbert,impala,2,100000000,99942400,True,281.504,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,84416155,outputs/impala_35032841
run,impala_35032842,impala,flappy_bird,impala,0,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,3cfa487e,outputs/impala_35032842
run,impala_35032848,impala,flappy_bird,impala,1,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,60f26d47,outputs/impala_35032848
run,impala_35032851,impala,flappy_bird,impala,2,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,f808780b,outputs/impala_35032851
run,impala_35032853,impala,flappy_bird.dunk2,impala,0,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,70ed3eb3,outputs/impala_35032853
run,impala_35032854,impala,flappy_bird.dunk2,impala,1,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,94c891b1,outputs/impala_35032854
run,impala_35032856,impala,flappy_bird.dunk2,impala,2,100000000,99942400,True,0.0,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,7baec620,outputs/impala_35032856
run,impala_35032857,impala,frostbite,impala,0,100000000,99942400,True,251.81,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,ee969e7d,outputs/impala_35032857
run,impala_35032858,impala,frostbite,impala,1,100000000,99942400,True,246.901,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,bb8061f9,outputs/impala_35032858
run,impala_35032860,impala,frostbite,impala,2,100000000,99942400,True,249.733,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,985a736f,outputs/impala_35032860
run,impala_35032864,impala,frostbite.jungle,impala,0,100000000,99942400,True,242.298,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,bfac0f07,outputs/impala_35032864
run,impala_35032865,impala,frostbite.jungle,impala,1,100000000,99942400,True,245.645,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,c57c7ab9,outputs/impala_35032865
run,impala_35032866,impala,frostbite.jungle,impala,2,100000000,99942400,True,245.293,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,a5153a83,outputs/impala_35032866
run,impala_35032869,impala,qbert.v2,impala,2,100000000,99942400,True,972.796,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,871a2434,outputs/impala_35032869
run,impala_35038037,impala,breakout.multi,impala,0,100000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,8f1c9a59,outputs/impala_35038037
run,impala_35038039,impala,breakout.multi,impala,1,100000000,0,False,,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,cf3e3eea,outputs/impala_35038039
run,impala_35038716,impala,breakout.multi,impala,0,100000000,99942400,True,425.703,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,8f1c9a59,outputs/impala_35038716
run,impala_35038719,impala,breakout.multi,impala,1,100000000,99942400,True,654.655,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,cf3e3eea,outputs/impala_35038719
run,impala_35038720,impala,breakout.multi,impala,2,100000000,99942400,True,725.221,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,2237883c,outputs/impala_35038720
run,impala_35040081,impala,caveflyer,impala,0,100000000,99942400,True,3.91,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,0dc2abc3,outputs/impala_35040081
run,impala_35040093,impala,caveflyer,impala,1,100000000,99942400,True,3.753,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,eff6bc33,outputs/impala_35040093
run,impala_35040095,impala,caveflyer,impala,2,100000000,99942400,True,4.003,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,be23a752,outputs/impala_35040095
run,impala_35040099,impala,plunder,impala,0,100000000,99942400,True,5.053,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,88e620d9,outputs/impala_35040099
run,impala_35040105,impala,plunder,impala,1,100000000,99942400,True,4.934,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,32b585e7,outputs/impala_35040105
run,impala_35040110,impala,plunder,impala,2,100000000,99942400,True,5.082,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,324c245b,outputs/impala_35040110
run,impala_35040115,impala,space_invaders,impala,0,100000000,99942400,True,386.523,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,7547590e,outputs/impala_35040115
run,impala_35040117,impala,space_invaders,impala,1,100000000,99942400,True,391.829,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,4ac43925,outputs/impala_35040117
run,impala_35040120,impala,space_invaders,impala,2,100000000,99942400,True,393.685,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,29453620,outputs/impala_35040120
run,impala_35090295,impala,downwell_fresh,impala,0,100000000,99942400,True,169.235,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,1375bdf2,outputs/impala_35090295
run,impala_35090297,impala,downwell_fresh,impala,1,100000000,99942400,True,213.457,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,b76bc7e4,outputs/impala_35090297
run,impala_35090299,impala,downwell_fresh,impala,2,100000000,60620800,False,153.486,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,5664c601,outputs/impala_35090299
run,impala_35090301,impala,jump_king,impala,0,100000000,32768000,False,152.792,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,f3b0806a,outputs/impala_35090301
run,impala_35092038,impala,jump_king,impala,1,100000000,99942400,True,475.127,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,b768d7b7,outputs/impala_35092038
run,impala_35092039,impala,jump_king,impala,2,100000000,99942400,True,525.39,256,,,,64,12,5,True,"cuda:0,cuda:1",2,bf16,True,,,,,95207c69,outputs/impala_35092039
